Serial,Rank,Word,Type,Emotion
747,3,政府,N,NONE
748,3,事宜,N,NONE
748,3,死板,Vi,NEGATIVE
748,1,被動,Vi,NEGATIVE
749,3,不失,Vt,POSITIVE
749,1,藥片,N,NONE
749,3,帳號,N,NONE
749,1,滅蚊器,N,NONE
749,1,索取,Vt,POSITIVE
749,3,收走,Vt,NONE
749,3,菜品,N,NONE
750,3,無線,A,NONE
750,3,做為,Vt,NONE
750,1,旋轉,Vt,NONE
753,3,擁擠,Vi,NEGATIVE
753,3,不明,Vi,NEGATIVE
754,3,改變,Vt,POSITIVE
754,1,黃山湖,N,NONE
754,3,支架,N,NONE
755,3,毛病,N,NEGATIVE
755,3,普通話,N,NONE
756,1,用上,Vt,NONE
756,3,準確,Vi,POSITIVE
756,3,筆記本,N,NONE
759,1,解答,N,POSITIVE
759,3,詳細,Vi,POSITIVE
760,3,難吃,Vi,NONE
761,3,牆壁,N,NONE
761,3,外牆,N,NONE
762,1,遜色,Vi,NEGATIVE
762,1,李南濱路,N,NONE
762,3,美食,N,NONE
762,1,高檔次,A,NONE
762,1,街不遠,N,NONE
763,3,厚實,Vi,POSITIVE
763,1,星湖,N,NONE
764,3,節假日,N,NONE
766,3,型號,N,NONE
766,3,湖景,N,NONE
767,3,外邊,N,NONE
768,3,旅行團,N,NONE
768,3,份,N,NONE
768,1,住觀景房,N,NONE
768,3,價廉物美,Vi,POSITIVE
769,1,人文,N,NONE
769,1,碧波,N,NONE
769,1,氣息,N,NONE
770,3,對方,N,NONE
771,1,聚會,N,NONE
771,1,怡情,Vi,NONE
771,3,洗臉盆,N,NONE
771,3,週日,N,NONE
771,3,週四,N,NONE
771,1,啤酒街,N,NONE
771,3,火,Vi,NONE
772,1,打哆嗦,Vi,NONE
773,1,隨叫隨到,Vi,NONE
773,1,青島人,N,NONE
773,3,順便,ADV,NONE
773,1,回青,N,NONE
773,1,丟臉,Vi,NEGATIVE
778,3,亞,N,NONE
779,1,粵語,N,NONE
779,3,類似,Vt,POSITIVE
779,3,表情,N,NONE
779,3,嘴,N,NONE
779,3,最終,ADV,NONE
779,1,聽得懂,Vt,NONE
779,3,說到,Vt,NONE
779,3,表現出,Vt,NONE
779,3,付款,Vi,NONE
780,1,酒相,N,NONE
780,1,維多利亞灣,N,NONE
780,1,園,N,NONE
780,3,班車,N,NONE
780,1,蜜月,N,NONE
780,1,沙嘴,N,NONE
780,3,往返,Vt,NONE
782,1,維港,N,NONE
782,3,釣魚,Vi,NONE
782,3,情景,N,NONE
782,1,安逸,Vi,POSITIVE
782,1,血拼,N,NONE
782,1,黃埔,N,NONE
782,3,穿梭,Vi,POSITIVE
782,3,道,N,NONE
782,1,新天地,N,NONE
782,3,開發,Vt,POSITIVE
782,3,老人,N,NONE
783,3,鳳凰,N,NONE
783,3,內地,N,NONE
783,1,末班車,N,NONE
783,1,盈門,Vi,NONE
783,1,棒子,N,NONE
783,1,掃中,Vt,NONE
783,1,九龍站,N,NONE
783,3,身,N,NONE
783,1,同學家,N,NONE
783,1,喳喳,ADV,NONE
783,1,園景,N,NONE
783,3,吃不消,Vt,NONE
783,1,林青霞,N,NONE
783,1,東取,Vt,NONE
783,3,路程,N,NONE
783,1,落灰,N,NONE
783,3,劃,Vt,NONE
783,3,太晚,Vi,NONE
783,1,食客,N,NONE
783,1,海逸,N,NONE
783,1,海港城,N,NONE
783,3,碰上,Vt,POSITIVE
783,3,壓縮,Vt,NEGATIVE
783,3,結婚,Vi,NONE
783,1,鞋印,N,NONE
783,3,銅鑼灣,N,NONE
783,1,總站,N,NONE
783,1,渡到,Vt,NONE
783,1,豪宅,N,NONE
783,3,格局,N,NONE
783,1,園景房,N,NONE
783,3,中檔,N,NONE
783,1,灣仔,N,NONE
783,3,環,N,NONE
783,3,韓國,N,NONE
783,1,團隊客,N,NONE
783,1,金鐘,N,NONE
783,3,線,N,NONE
783,1,駐地,N,NONE
783,3,週一,N,NONE
783,1,口子,N,NONE
783,1,海天閣,N,NONE
783,3,衛視,N,NONE
784,1,淨化器,N,NONE
784,3,好不,ADV,NEGATIVE
784,3,形狀,N,NONE
784,3,四周,N,NONE
784,3,嚴重,Vi,NEGATIVE
785,3,極了,ADV,NONE
786,1,惠康,N,NONE
786,3,尖沙咀,N,NONE
786,3,轉,Vt,NONE
786,1,泡麵,N,NONE
786,1,遙遠,Vi,NEGATIVE
786,3,車費,N,NONE
786,3,海洋,N,NONE
786,3,旺角,N,NONE
786,3,關門,Vi,NEGATIVE
786,3,偏僻,Vi,NONE
787,1,喜慶,N,POSITIVE
787,3,腳,N,NONE
787,3,樓梯,N,NONE
787,3,如意,Vi,POSITIVE
787,3,委屈,Vt,NEGATIVE
787,1,彩條,N,NONE
787,3,電,Vt,NONE
787,1,中環,N,NONE
787,3,換新,Vt,NONE
787,3,2月,N,NONE
787,1,伸腿,Vi,NONE
787,1,品位,N,NONE
787,3,18日,N,NONE
787,1,床沿,N,NONE
787,3,個子,N,NONE
787,3,紅,Vi,NONE
787,3,燈籠,N,NONE
788,1,中央一台,N,NONE
788,1,酷愛,Vt,NONE
788,3,在於,Vt,NONE
788,3,皇悅,N,NONE
788,3,缺陷,N,NEGATIVE
788,1,西環,N,NONE
788,3,浴池,N,NONE
788,1,中遠,N,NONE
788,3,港島,N,NONE
790,3,遊,Vt,NONE
790,1,軌電,N,NONE
790,1,全程,ADV,NONE
790,1,折算,Vt,NONE
790,3,港幣,N,NONE
792,1,嚼,Vt,NONE
792,3,南北,N,NONE
792,3,居民,N,NONE
792,3,銀聯,N,NONE
792,1,不緊,Vt,NONE
793,1,門童冒,N,NONE
793,3,褲子,N,NONE
793,3,旺,Vi,NONE
793,3,眾,A,NONE
793,3,皆,ADV,NONE
793,3,人氣,N,POSITIVE
794,1,果籃,N,NONE
794,3,拜訪,Vt,POSITIVE
794,3,那天,N,NONE
794,1,調不,N,NONE
794,3,燙,Vt,NONE
794,3,絕,Vi,NONE
794,3,濃烈,Vi,NEGATIVE
795,3,全面,ADV,POSITIVE
795,3,變化,N,NEGATIVE
795,1,晚安,Vi,NONE
795,1,一絕,N,NONE
795,1,配送,Vt,NONE
795,1,菜式,N,NONE
801,3,飲食,N,NONE
801,1,彌敦道,N,NONE
801,1,適於,Vt,NONE
801,3,時代,N,NONE
801,3,九龍,N,NONE
802,3,擦乾,Vt,NONE
802,1,廣東道,N,NONE
802,3,水斗,N,NONE
802,3,口頭,ADV,NONE
802,1,接頭,N,NONE
803,1,怡東,N,NONE
803,1,嘉福,N,NONE
803,3,異味,N,NONE
804,1,嘉逸,N,NONE
804,1,住尖東,N,NONE
804,1,彌墩道,N,NONE
804,1,星光,N,NONE
805,3,具,Vt,NONE
805,3,意義,N,POSITIVE
805,1,五臟,N,NONE
806,3,搶,Vt,NONE
807,3,每年,N,NONE
808,1,時機,N,POSITIVE
808,3,塗,Vt,NONE
808,1,貴上,Vi,NONE
808,3,遇上,Vt,NONE
811,1,煙癮,N,NONE
811,1,絕佳,Vi,POSITIVE
811,3,交代,Vt,NONE
811,1,卡佛,N,NONE
811,1,乘搭,Vt,NONE
812,3,連著,ADV,NONE
812,1,港艾美,N,NONE
813,3,鏡子,N,NONE
813,3,不再,ADV,NEGATIVE
813,1,共計,Vt,NONE
813,1,誘導,Vt,NEGATIVE
813,1,飛快,ADV,NONE
813,3,拒絕,Vt,NEGATIVE
813,1,試圖,Vt,NEGATIVE
813,1,小巴,N,NONE
813,3,嚇人,Vi,NEGATIVE
813,3,大一,N,NONE
814,3,迪士尼,N,NONE
814,3,富豪,N,NONE
814,1,歧視,Vt,NEGATIVE
814,1,收好,Vt,NONE
814,3,一共,ADV,NONE
814,1,飄飄,Vi,NONE
814,1,比做,Vt,NONE
814,3,合算,Vi,POSITIVE
814,3,不怎麼,ADV,NONE
814,1,品店,N,NONE
814,1,榴蓮,N,NONE
814,3,做好,Vt,POSITIVE
814,1,口香舌滑,Vi,NONE
814,1,直達車,N,NONE
814,3,樣,N,NONE
814,3,甜,Vi,NONE
814,1,甜品,N,NONE
814,1,老先生,N,NONE
814,1,新城,N,NONE
814,3,四面,N,NONE
815,3,回程,N,NONE
815,1,吉之島,N,NONE
815,1,隧道,N,NONE
815,1,特多,N,NONE
815,1,巴士站,N,NONE
815,3,麥當勞,N,NONE
815,1,小鋪,N,NONE
815,1,寨城,N,NONE
815,1,百佳,N,NONE
815,1,九龍城,N,NONE
815,1,坐1,Vi,NONE
815,1,外資,N,NONE
815,3,間隔,N,NONE
816,3,大上,Vt,NONE
817,3,寄存,Vt,NONE
817,3,角度,N,NONE
817,1,鎖好,Vt,NONE
818,3,拼,Vt,NONE
819,3,阿姨,N,NONE
819,1,天堂,N,POSITIVE
819,3,稱為,Vt,POSITIVE
819,1,茶包,N,NONE
819,1,眼花繚亂,Vi,NEGATIVE
819,3,屋子,N,NONE
819,3,享用,Vt,NONE
819,1,換乘,Vt,NONE
819,1,甜品店,N,NONE
820,1,便利店,N,NONE
820,3,日用品,N,NONE
820,3,沙田,N,NONE
820,3,飲料,N,NONE
820,1,軌道,N,NONE
820,1,屈臣氏,N,NONE
821,3,走走,Vi,NONE
821,3,狹小,Vi,NEGATIVE
821,3,正確,Vi,NEGATIVE
822,1,藝術館,N,NONE
822,1,科學館,N,NONE
822,1,城門河,N,NONE
822,3,參觀,Vt,POSITIVE
822,3,友,N,NONE
822,1,興趣,N,POSITIVE
822,1,週三,N,NONE
823,1,學校,N,NONE
823,1,攤主,N,NONE
823,1,風趣,Vi,NONE
823,1,左手,N,NONE
823,1,換匯,Vt,NONE
823,1,報攤,N,NONE
823,3,拐角處,N,NONE
823,3,住宅,N,NONE
825,3,關掉,Vt,NEGATIVE
826,1,略微,ADV,NONE
827,3,混亂,Vi,NEGATIVE
828,1,處於,Vt,POSITIVE
828,1,相鄰,Vi,NONE
828,3,火車票,N,NONE
828,3,警察,N,NONE
828,3,機票,N,NONE
828,1,把守,Vt,NONE
828,1,取款機,N,NONE
828,1,拼車,Vi,NONE
828,3,國家,N,NONE
828,1,西寧市,N,NONE
828,1,鳥瞰,Vt,NONE
828,1,領導人,N,NONE
828,1,集散點,N,NONE
828,1,代買,Vt,NONE
828,3,西寧,N,NONE
828,1,群山,N,NONE
828,3,19樓,N,NONE
828,1,夏利車,N,NONE
828,1,塔爾寺,N,NONE
830,1,菜湯,N,NONE
830,1,執勤,Vi,NONE
830,1,流暢,Vi,POSITIVE
830,1,警總,N,NONE
831,1,青海,N,NONE
831,1,房床離門,N,NONE
833,1,半山,N,NONE
833,1,高尚,Vi,POSITIVE
833,1,美食區,N,NONE
833,1,蘭桂,N,NONE
833,3,坊,N,NONE
835,3,放下,Vt,NEGATIVE
835,1,地頭,N,NONE
835,1,路費,N,NONE
835,3,走動,Vi,NONE
835,1,扶梯,N,NONE
835,1,蓮香樓,N,NONE
835,3,午飯,N,NONE
835,1,纜車站,N,NONE
835,1,任食,N,NONE
835,1,震撼,Vt,NEGATIVE
835,1,山頂,N,NONE
835,1,下午茶,N,NONE
835,1,怡,Vi,NONE
835,1,雙標房,N,NONE
835,1,不一定,ADV,NEGATIVE
835,3,通常,ADV,POSITIVE
835,3,省,N,NONE
835,1,蘭桂芳,N,NONE
835,1,小時候,N,NONE
835,1,赤柱,N,NONE
835,1,小食店,N,NONE
835,1,就是,Vt,NONE
836,3,好說,Vi,NONE
837,1,取靜,N,NONE
837,3,往來,Vt,NONE
837,3,酒巴,N,NONE
837,3,起床,Vi,NONE
837,3,住處,N,NONE
837,3,取,Vt,NONE
837,3,區,N,NONE
837,1,工具,N,NONE
837,1,晨跑,Vi,NONE
837,1,鄰近,Vt,NONE
837,1,漫步,Vi,NONE
837,3,前往,Vt,POSITIVE
837,1,異國情調,N,NONE
837,1,清早,N,NONE
837,3,返回,Vt,NONE
838,3,仁,N,NONE
838,1,建材,N,NONE
838,1,改名為,Vt,NONE
838,3,濃重,Vi,NONE
838,3,民,N,NONE
841,3,鐘頭,N,NONE
841,3,來回,Vt,NONE
842,1,港澳,N,NONE
842,3,連鎖,A,NONE
842,1,繁忙,Vi,NONE
842,3,雙人床,N,NONE
842,1,飄,N,NONE
842,1,紅墈,N,NONE
842,1,皇后大道,N,NONE
842,3,陪,Vt,NONE
842,3,牙膏,N,NONE
842,3,改成,Vt,NONE
842,1,商業街,N,NONE
842,1,沿路,ADV,NONE
842,1,尼敦,N,NONE
843,3,壁紙,N,NONE
843,3,簡,Vi,NONE
844,1,拼成,Vt,NONE
844,3,看出,Vt,POSITIVE
844,1,洗衣店,N,NONE
844,3,不易,Vi,NEGATIVE
844,3,簡約,Vi,NONE
844,1,飄窗,N,NONE
844,3,住宅區,N,NONE
844,1,羽,N,NONE
844,1,絨,N,NONE
844,1,跑馬,Vi,NONE
845,3,幾乎,ADV,POSITIVE
845,3,居民區,N,NONE
846,1,懷舊,Vi,NONE
846,1,到臨,Vi,NONE
846,1,寸土寸金,Vi,NONE
846,1,購買到,Vt,NONE
846,1,幽雅,Vi,NONE
846,1,扯遠,Vt,NONE
846,3,靠山,N,NONE
846,1,全球,N,NONE
847,1,號數,N,NONE
847,3,單床,N,NONE
847,3,註,N,NONE
847,1,胖,Vi,NONE
847,1,跑馬地,N,NONE
847,3,養,Vt,NONE
847,1,地名,N,NONE
847,1,車頭,N,NONE
847,1,床位,N,NONE
847,3,醫院,N,NONE
848,1,超軟,Vi,NONE
849,1,叮叮,ADV,NONE
849,1,紫荊,N,NONE
849,1,儀式,N,NONE
849,1,離金,N,NONE
849,1,站出來,Vi,POSITIVE
850,1,強求,Vt,NEGATIVE
851,1,漢口,N,NONE
851,1,道逢,N,NONE
852,1,星期一,N,NONE
852,1,八月,N,NONE
853,1,側看,Vt,NONE
853,1,不新,Vi,NONE
854,3,可取,Vi,POSITIVE
854,1,新界,N,NONE
854,3,度,Vt,NONE
854,1,屯門,N,NONE
854,1,留在,Vt,NONE
855,1,刷銀聯卡,N,NONE
856,1,半島,N,NONE
856,1,遊艇,N,NONE
856,3,這邊,N,NONE
856,3,好友,N,NONE
856,1,東南亞菜,N,NONE
856,1,錯不了,Vi,NONE
856,3,無敵,Vi,POSITIVE
856,1,渡假,Vi,NONE
856,3,露台,N,NONE
856,1,入時,Vi,NONE
856,3,六樓,N,NONE
856,3,吃完,Vt,NONE
856,3,平方,N,NONE
857,3,名,Vt,NONE
857,3,忠告,N,NONE
857,3,黃金海岸,N,NONE
857,1,下載,Vt,NONE
857,1,青年會,N,NONE
858,1,搭上,Vt,NONE
858,3,十全十美,Vi,NONE
870,3,平台,N,NONE
870,3,反正,ADV,NEGATIVE
870,3,好不容易,ADV,NONE
870,3,受騙,Vi,NEGATIVE
871,3,洗衣服,Vi,NONE
871,3,放回,Vt,NONE
871,1,洗面盆,N,NONE
871,1,指定為,Vt,NONE
871,3,不幸,Vi,NEGATIVE
871,3,冷水,N,NONE
871,3,等於,Vt,POSITIVE
871,3,好處,N,NEGATIVE
872,1,朗豪,N,NONE
872,1,纜車,N,NONE
872,1,橡木,N,NONE
872,1,免稅店,N,NONE
872,1,攜程報,N,NONE
872,1,朗庭,N,NONE
872,1,迪斯尼,N,NONE
872,1,價券,N,NONE
872,1,幸運,Vi,POSITIVE
872,1,受寵若驚,Vi,POSITIVE
872,3,小朋友,N,NONE
872,3,美國,N,NONE
872,3,桌,N,NONE
872,1,游個泳,N,NONE
872,1,自由行,Vi,NONE
874,3,惟獨,ADV,NONE
875,1,轉接,Vt,NONE
875,3,三亞,N,NONE
875,3,喜,Vt,NONE
875,1,盡興,Vi,POSITIVE
875,1,備有,Vt,NONE
875,3,縫,N,NONE
876,1,嗡嗡,ADV,NONE
876,1,采光,N,NONE
876,3,勸,Vt,NONE
876,3,銀子,N,NONE
876,1,憋屈,Vt,NONE
876,1,老年,N,NEGATIVE
885,1,８月,N,NONE
885,1,１日,N,NONE
885,1,一般來說,ADV,NONE
885,1,動漫,N,NONE
885,3,比價,Vi,NONE
885,1,出發到,Vt,NONE
885,1,俗稱,Vt,NONE
885,1,一舉兩得,Vi,POSITIVE
885,1,提早,Vt,POSITIVE
885,1,側面,N,NONE
885,1,看準,Vt,NONE
885,3,看起來,ADV,NONE
885,1,闊落,Vi,NONE
885,1,上環,N,NONE
885,1,海鮮價,N,NONE
885,1,港鐵站,N,NONE
885,3,體會,Vt,POSITIVE
885,1,安置,Vt,POSITIVE
885,3,確,ADV,NONE
886,1,安頓好,Vt,NONE
886,1,暈暈,Vi,NONE
886,3,乎乎,Vt,NONE
886,3,坐大,Vi,NONE
886,3,怎樣,ADV,NEGATIVE
886,3,何處,N,NONE
886,1,巴過,Vt,NONE
886,3,報,Vt,NONE
886,3,壓,Vt,NONE
886,1,回過味,N,NONE
886,1,比迪斯尼,N,NONE
886,3,解釋,N,POSITIVE
887,1,收入,N,POSITIVE
887,1,雲吞麵,N,NONE
887,1,狂喜,Vi,POSITIVE
887,3,語氣,N,NONE
887,3,辦好,Vt,NONE
887,3,上到,Vt,NONE
887,3,放好,Vt,NONE
887,3,物價,N,NONE
887,1,主婦,N,NONE
887,1,疲勞,Vi,NEGATIVE
887,1,小店,N,NONE
887,3,輕聲,ADV,NONE
887,1,狠心,Vi,NEGATIVE
887,1,順道,ADV,NONE
887,1,再下去,ADV,NONE
887,1,菜市場,N,NONE
887,3,民居,N,NONE
888,3,大學,N,NONE
888,1,左轉,Vi,NONE
888,1,當當車,N,NONE
888,1,港大,N,NONE
889,3,費時,Vi,NEGATIVE
889,3,開不了,Vt,NONE
889,1,讓人,N,NONE
889,1,眾位,N,NONE
889,1,看上,Vt,NONE
889,1,問完,Vt,NONE
889,1,張照,N,NONE
889,1,敲碎,Vt,NEGATIVE
889,1,上會,N,NONE
889,3,寫錯,Vt,NONE
889,3,遂,ADV,NONE
889,3,那,ADV,NONE
889,3,崩潰,Vi,NEGATIVE
889,1,明報,N,NONE
889,3,拍,Vt,NONE
889,3,英文,N,NONE
889,1,慣,Vt,NONE
889,1,終點,N,NONE
889,1,亂放,Vt,NONE
889,3,歐洲杯,N,NONE
889,3,門卡,N,NONE
889,3,隨手,ADV,NONE
889,1,井井有條,Vi,POSITIVE
889,1,晃蕩,Vi,NONE
889,1,為佳,Vi,POSITIVE
889,3,房號,N,NONE
889,3,單人床,N,NONE
889,3,頻道,N,NONE
889,1,街坊,N,NONE
889,1,兼有,Vt,POSITIVE
889,3,意思,N,NONE
889,3,半死,Vi,NEGATIVE
889,1,駛向,Vt,NONE
890,3,行業,N,NONE
890,1,淺水灣,N,NONE
890,3,問路,Vi,NONE
890,1,眉頭,N,NONE
890,1,皺,Vt,NONE
891,1,金碧輝煌,Vi,POSITIVE
891,1,大王,N,POSITIVE
891,1,鍋貼,N,NONE
891,1,輪船,N,NONE
891,1,海鮮街,N,NONE
891,3,這兒,N,NONE
892,3,景觀,N,NONE
901,3,大陸,N,NONE
901,1,定房住,Vt,NONE
901,1,.07年,N,NONE
901,3,火鍋,N,NONE
901,1,大眾化,Vt,NONE
901,1,全世,N,NONE
901,1,名牌,N,NONE
901,3,6日,N,NONE
901,1,荃灣,N,NONE
901,1,界,N,NONE
901,1,健身室,N,NONE
901,1,新婚,Vi,NONE
901,1,28樓,N,NONE
902,3,習慣性,N,NONE
902,3,建設,N,POSITIVE
902,1,迷糊,Vi,NONE
902,1,鉤,N,NONE
902,1,標示牌,N,NONE
902,1,打算給,Vt,NONE
902,1,用攜程,N,NONE
902,3,人才,N,POSITIVE
902,3,所在,N,NONE
902,3,2日,N,NONE
902,3,偏遠,Vi,NEGATIVE
903,1,兌,Vt,NONE
903,1,路標,N,NONE
903,1,一下人,N,NONE
904,3,地帶,N,NONE
904,1,消夜,N,NONE
904,3,文,N,NONE
904,1,房大,N,NONE
904,1,夜晚系,N,NONE
904,1,系荃灣,N,NONE
904,3,中等,A,NONE
906,3,保險箱,N,NONE
906,1,通達,Vt,NONE
906,1,面巾紙,N,NONE
906,1,小童,N,NONE
906,1,電冰箱,N,NONE
906,1,話坐,Vi,NONE
906,3,吹風,Vi,NONE
907,3,悅,Vt,NONE
907,1,星期六,N,NONE
907,3,商舖,N,NONE
907,3,旅遊,Vi,NONE
908,1,腔挲扂,N,NONE
908,1,怢督,N,NONE
908,1,湮散,Vi,NONE
908,1,疑珨,N,NONE
908,1,??,Vi,NONE
908,1,蛂剩,Vi,NONE
908,1,竭船,N,NONE
908,1,憩稛,N,NONE
908,1,餚,N,NONE
908,1,斮疶坴挲,Vi,NONE
908,1,陶,N,NONE
908,1,祥岆,N,NONE
908,1,腔岆,N,NONE
908,1,饒弇,N,NONE
908,1,豖滇腔,N,NONE
908,1,淩,N,NONE
908,1,疑,N,NONE
908,1,散奧,N,NONE
908,1,鋒眒,N,NONE
908,1,祥眭耋,N,NONE
908,1,掞剩,Vi,NONE
910,1,油麻地,N,NONE
910,1,地鐵線,N,NONE
910,1,基督教會,N,NONE
910,3,配合,Vt,POSITIVE
910,3,牆面,N,NONE
910,1,會首,N,NONE
910,1,站通,N,NONE
910,1,三角形,N,NONE
910,1,所屬,A,NONE
910,1,靠墊,N,NONE
910,1,出水量,N,NONE
910,3,結構,N,NONE
910,1,旅遊行,N,NONE
910,3,臥室,N,NONE
910,1,掛壁,N,NONE
912,3,幸虧,ADV,POSITIVE
912,1,要不得,Vi,NONE
912,3,媽,N,NONE
912,3,門衛,N,NONE
913,3,品,N,NONE
915,1,頂層,N,NONE
915,3,從未,ADV,NEGATIVE
915,3,客廳,N,NONE
916,3,天橋,N,NONE
916,1,天星,N,NONE
916,1,曬太陽,Vi,NONE
916,1,回選,Vt,NONE
916,1,走法,N,NONE
916,3,長廊,N,NONE
917,3,走過,Vt,NONE
917,1,皇帝,N,NONE
917,1,宏基,N,NONE
917,3,總理,N,NONE
917,1,朱熔基,N,NONE
917,3,飲茶,Vi,NONE
917,1,一本正經,Vi,POSITIVE
917,1,紅頭,N,NONE
917,1,和藹可親,Vi,POSITIVE
917,1,一級,N,NONE
917,3,老實說,ADV,NONE
917,1,創意,N,POSITIVE
917,1,阿三,N,NONE
917,1,爺爺,N,NONE
919,3,區域,N,NONE
921,1,授信,N,NONE
921,3,怪異,Vi,NEGATIVE
921,1,天星輪,N,NONE
921,1,拼起來,Vi,NONE
921,1,額度,N,NONE
921,1,柯布達,N,NONE
921,3,做法,N,NONE
921,1,夜光場,N,NONE
921,3,擺出,Vt,NONE
921,3,撕,Vt,NONE
921,1,攢,Vt,NONE
921,1,玩具,N,NONE
921,1,駱克道,N,NONE
921,1,一貫,A,POSITIVE
921,1,造型,N,NONE
922,1,九鐵,N,NONE
923,1,暫時,ADV,NONE
923,1,花園街,N,NONE
923,1,換算,Vt,NONE
923,3,太子,N,NONE
923,3,賬,N,NONE
923,1,東站,N,NONE
923,3,聲明,N,POSITIVE
923,1,定點,Vi,NONE
923,3,急忙,ADV,NEGATIVE
923,1,提升到,Vt,NONE
923,3,正比,N,NONE
923,1,箱包,N,NONE
923,3,運動,N,NONE
923,3,住滿,Vt,NONE
923,1,羅湖,N,NONE
923,1,便捷,Vi,NONE
924,1,30分鐘隊,N,NONE
924,1,雞尾酒,N,NONE
924,3,將近,Vi,POSITIVE
924,3,辛苦,Vt,NEGATIVE
924,3,排,Vt,NONE
924,1,享用到,Vt,NONE
924,3,面子,N,NONE
929,3,同級,N,NONE
929,1,重裝,A,NONE
934,1,帝京住,Vt,NONE
934,1,親善,A,POSITIVE
934,1,18樓,N,NONE
935,3,情願,Vt,POSITIVE
938,3,老是,ADV,NEGATIVE
938,3,能否,ADV,NONE
938,1,換樓塵,N,NONE
938,3,方方,Vi,NONE
938,3,老樣子,N,NONE
939,3,網費,N,NONE
939,3,用到,Vt,NONE
940,1,出口到,Vt,NONE
941,3,十月,N,NONE
942,1,殯儀館,N,NONE
943,3,梳子,N,NONE
943,1,不妥,Vi,NEGATIVE
943,1,貼牆,N,NONE
943,1,指路,Vi,NONE
943,3,客服,N,NONE
943,3,緊貼,Vt,NONE
943,3,臨近,Vt,NONE
943,1,便器,N,NONE
943,1,大家樂,N,NONE
943,1,大自在,Vi,NONE
944,3,信,N,NONE
944,3,節省,Vt,POSITIVE
944,1,精確,Vi,POSITIVE
944,1,示,Vt,NONE
946,1,油點,N,NONE
946,1,開線,Vi,NONE
946,1,乾洗,Vt,NONE
946,1,仿古,Vi,NONE
947,1,寫意,Vi,NONE
947,1,南湖,N,NONE
948,1,別緻,Vi,NONE
948,1,鄰湖,N,NONE
948,3,作,Vt,NONE
948,3,電腦桌,N,NONE
948,3,跑上來,Vi,NONE
948,1,一覽無餘,Vi,NONE
948,1,匹薩,N,NONE
949,3,後果,N,NEGATIVE
949,1,撞進,Vt,NONE
949,1,堂皇,Vi,POSITIVE
950,1,招商,Vi,NONE
954,3,長春,N,NONE
957,3,雙早,N,NONE
957,3,被褥,N,NONE
957,3,人聲,N,NONE
958,1,小賣部買點,N,NONE
958,3,方便麵,N,NONE
958,3,10點鐘,N,NONE
958,3,訂餐,N,NONE
959,3,漢庭,N,NONE
960,1,越,ADV,NONE
960,1,後勤,N,NONE
960,3,定期,ADV,NONE
960,3,床頭燈,N,NONE
960,3,旅行網,N,NONE
960,3,檢修,Vt,NONE
960,1,忽視,Vt,NEGATIVE
960,1,待人,Vi,NONE
960,1,祝攜程,N,NONE
961,3,彈簧,N,NONE
962,1,恐龍園,N,NONE
962,3,麵包,N,NONE
962,1,站台,Vi,POSITIVE
962,1,過期,Vi,NONE
962,3,制服,N,NEGATIVE
962,3,說錯,Vt,NONE
962,1,花花,Vi,NONE
962,1,虎丘,N,NONE
963,1,定園,N,NONE
963,1,寒山寺,N,NONE
963,1,金門路,N,NONE
963,1,留園,N,NONE
964,3,乘坐,Vt,NONE
964,3,板,N,NONE
964,3,老媽,N,NONE
964,1,套裝,N,NONE
965,1,靈活,Vi,POSITIVE
966,3,程度,N,NONE
966,3,壺,N,NONE
966,3,枕套,N,NONE
966,3,電熱,A,NONE
967,3,佔,Vt,NONE
967,1,江湖,N,NONE
967,1,亞運村,N,NONE
967,3,客滿,Vi,NONE
967,1,日日,ADV,NONE
968,1,情人,N,NONE
968,1,約會,N,NONE
968,1,大錢,N,NONE
970,1,忽略,Vt,NEGATIVE
970,3,採用,Vt,POSITIVE
970,1,細察,Vt,NONE
970,3,木板,N,NONE
971,3,清清楚楚,Vi,POSITIVE
971,3,咳嗽聲,N,NONE
971,1,私密,Vi,NONE
973,1,調好,Vt,NONE
973,1,暢通,Vt,NONE
974,3,宜家,Vi,NONE
974,3,衛浴,N,NONE
974,1,純毛,A,NONE
976,1,親和力,N,NONE
978,3,完好,Vi,POSITIVE
978,1,預期,Vt,POSITIVE
979,3,北路,N,NONE
979,1,解放,Vt,POSITIVE
980,3,打死,Vt,NEGATIVE
980,3,拉上,Vt,NONE
980,1,該死,Vi,NEGATIVE
980,3,五指,N,NONE
980,3,伸手,Vi,NONE
980,3,吵醒,Vt,NONE
981,3,暖風,N,NONE
981,1,充足,Vi,POSITIVE
982,3,調換,Vt,NONE
982,1,臨時會,N,NONE
982,3,抱歉,Vt,NEGATIVE
982,3,程序,N,NONE
982,3,留意到,Vt,NONE
982,1,機器聲,N,NONE
982,1,惠顧,Vt,POSITIVE
982,1,適當,Vi,POSITIVE
982,1,避開,Vt,NEGATIVE
982,3,光,N,NONE
982,1,恭候,Vt,NONE
982,3,唐山,N,NONE
982,1,動工,Vi,NONE
982,1,居停,Vi,NONE
982,1,力求,Vt,POSITIVE
982,3,關注,Vt,NEGATIVE
982,1,接洽,Vt,NONE
982,3,萬事,N,NONE
982,3,離店,N,NONE
982,3,創造,Vt,POSITIVE
982,3,深感,Vt,NONE
982,1,懇請,Vt,POSITIVE
983,3,秦皇島,N,NONE
983,1,煤,N,NONE
983,1,車4,N,NONE
